image,caption,caption-ja
1387443857_602ab6f9bf.jpg,Two old men sitting on the dock .,ドックに座っている二人の老人。
1387461595_2fe6925f73.jpg,men are standing beside a stonesign,男たちは石印の横に立っている
1387461595_2fe6925f73.jpg,A man in a suit and two men in orange vests standing around,スーツを着た男性とオレンジ色のベストを着た2人の男性が立っている
1387461595_2fe6925f73.jpg,"These men are standing next to a "" Penzance welcomes you "" stone .",これらの男性は「Penzance welcomes you」石の隣に立っています。
1387461595_2fe6925f73.jpg,Three men standing near a large stone sign .,大きな石の看板の近くに立っている三人の男。
1387461595_2fe6925f73.jpg,two men in hi-viz jackets are talking to a man in suit next to the Penzance welcome sign that is carved into a rock .,ハイビズジャケットを着た二人の男が、岩に刻まれたペンザンスのウェルカムサインの横でスーツを着た男性と話している。
1387785218_cee67735f5.jpg,A child pushes a doll in a baby carriage .,子供が乳母車に人形を押し込む。
1387785218_cee67735f5.jpg,A little girl pushing a baby doll stroller,ベビードールのベビーカーを押す少女
1387785218_cee67735f5.jpg,A little kid in blue shoes is pushing a toy baby in a stroller .,青い靴を履いた小さな子供がベビーカーでおもちゃの赤ちゃんを押している。
1387785218_cee67735f5.jpg,A small child pushes a stroller down the street .,小さな子供がベビーカーを通りに押し下げる。
1387785218_cee67735f5.jpg,a young child carrying a doll in a stroller,ベビーカーに人形を乗せた幼い子供
1388346434_524d0b6dfa.jpg,"A man , leaning against a concrete wall with his arms resting on top , looks over a balcony .",コンクリートの壁に寄りかかって腕を上に乗せた男性がバルコニーを見渡す。
1388346434_524d0b6dfa.jpg,A man with a white mustache stands on a balcony looking at the road below .,白い口ひげを生やした男がバルコニーに立ち、下の道を見ている。
1388346434_524d0b6dfa.jpg,A man with grey hair and a plaid shirt looks out over a balcony .,灰色の髪と格子縞のシャツを着た男性がバルコニーを見渡す。
1388346434_524d0b6dfa.jpg,An elder man overlooks a balcony facing a street .,老人は通りに面したバルコニーを見下ろす。
1388346434_524d0b6dfa.jpg,Man leaning on ledge of a balcony .,バルコニーの棚にもたれかかっている男。
1388373425_3c72b56639.jpg,A woman in a black shirt is sitting next to a florescent green bag .,黒いシャツを着た女性が蛍光グリーンのバッグの横に座っています。
1388373425_3c72b56639.jpg,A woman sits on a stone wall and talks on her phone .,女性が石の壁に座り、電話で話す。
1388373425_3c72b56639.jpg,A woman speaks on her cellphone with her purse and a yellow bag on the ledge next to her .,女性が携帯電話で財布と隣の棚に黄色いバッグを持って話す。
1388373425_3c72b56639.jpg,A woman with a backpack sitting outside a building with others .,他の人と建物の外に座っているバックパックを持つ女性。
1388373425_3c72b56639.jpg,This woman is smiling and talking on the phone while sitting on a stone wall .,この女性は石の壁に座りながら笑顔で電話で話している。
1388970365_162edcceb4.jpg,A brown dog and two black dogs in an overgrown grassy field .,生い茂った草原に茶色の犬と2匹の黒い犬。
1388970365_162edcceb4.jpg,Three dogs in a field looking at something in the grass .,草の中の何かを見ている野原の三匹の犬。
1388970365_162edcceb4.jpg,Three dogs play in a field near a house to the right .,右の家の近くの野原で三匹の犬が遊んでいます。
1388970365_162edcceb4.jpg,"Three dogs , two black one brown , are playing in a grass field .",三匹の犬、二匹の黒一匹は茶色で、草原で遊んでいます。
1388970365_162edcceb4.jpg,Two black dogs and one brown dog in tall grass .,背の高い草の中の黒い犬2匹と茶色の犬1匹。
1389264266_8170bc1c54.jpg,A girl with pink streaked hair and fur uggs looks back while the girl walking next to her looks at her .,ピンクの縞模様の髪と毛皮のアグを持つ少女は、彼女の隣を歩いている少女が彼女を見ている間、振り返る。
1389264266_8170bc1c54.jpg,"Two girls facing each other one has a skull face bag wearing a red and black shirt , the other is wearing a beaded belt .",向かい合っている2人の女の子は、赤と黒のシャツを着たスカルフェイスバッグを持ち、もう1人はビーズのベルトを着ています。
1389264266_8170bc1c54.jpg,Two girls walking down the street .,通りを歩いている二人の女の子。
1389264266_8170bc1c54.jpg,Two girls wearing goth trendy clothing while one looks back at the camera .,ゴスの流行の服を着た二人の女の子が、一人はカメラを振り返る。
1389264266_8170bc1c54.jpg,Two young girls wearing goth clothes .,ゴスの服を着た二人の若い女の子。
1389323170_d1c81d6b51.jpg,a lone woman sitting on an usual green bench with a cup in her hand,カップを手に普通の緑のベンチに座っている一人の女性
1389323170_d1c81d6b51.jpg,A woman sits on a flower pot at a crowded coffee shop .,混雑した喫茶店の植木鉢に座っている女性。
1389323170_d1c81d6b51.jpg,The woman sat on a green bench and had a drink .,女性は緑のベンチに座って飲み物を飲んだ。
1389323170_d1c81d6b51.jpg,Woman holding a drink with a white bag next to her is sitting on a green sculpture .,白い袋を横に持って飲み物を持っている女性は、緑の彫刻の上に座っています。
1389323170_d1c81d6b51.jpg,Woman sitting on a turquoise bench with a pillow and a bag near a restaurant .,レストランの近くで枕とバッグを持ってターコイズブルーのベンチに座っている女性。
1389651420_8d95d8f6ed.jpg,A boy stands beside a railing at a go kart track .,ゴーカートのトラックで手すりの横に立つ男の子。
1389651420_8d95d8f6ed.jpg,A little boy grinning with a go cart in the background .,ゴーカートをバックにニヤリと笑っている小さな男の子。
1389651420_8d95d8f6ed.jpg,A little boy in a red shirt is making a face into the camera while waiting at a go cart track .,赤いシャツを着た小さな男の子が、ゴーカートトラックで待っている間にカメラに顔を向けています。
1389651420_8d95d8f6ed.jpg,A little boy is standing in line for go-karts .,小さな男の子がゴーカートに並んでいる。
1389651420_8d95d8f6ed.jpg,The small boy is excited he will be riding a go-cart .,その小さな男の子は、ゴーカートに乗ることに興奮している。
1390268323_2c8204e91c.jpg,Two children climb into the back of a vehicle from the front seat .,2人の子供が前部座席から車両の後ろに登る。
1390268323_2c8204e91c.jpg,Two children in swim trunks climb through a car,水泳パンツを着た二人の子供が車の中を登る
1390268323_2c8204e91c.jpg,two small boys wearing only their underwear climbing a bench in a van,下着だけを着たふたりの小さな男の子がバンでベンチに登る
1390268323_2c8204e91c.jpg,Two young boys are climbing over the seat in a vehicle .,二人の少年が車の中で座席を登っている。
1390268323_2c8204e91c.jpg,"Two young boys , wearing just underwear , climb around a vehicle .",下着だけを着た二人の少年が車の周りを登る。
1392272228_cf104086e6.jpg,A black dog carrying an object out of the water .,水から物体を運んでいる黒い犬。
1392272228_cf104086e6.jpg,A black dog carrying some seaweed out of the water .,海藻を水から運んでいる黒い犬。
1392272228_cf104086e6.jpg,A black dog is coming out of the ocean water on the beach with something in its mouth .,黒い犬が何かを口に入れたまま浜辺の海水から出てきます。
1392272228_cf104086e6.jpg,A black dog with a stick in its mouth is walking out of the water onto a beach .,口に棒を持った黒い犬が水面からビーチに向かって歩いている。
1392272228_cf104086e6.jpg,A dog retrieves a branch from on a beach .,犬が浜辺から枝を回収する。
1394368714_3bc7c19969.jpg,A dog waits as his owner rummages through a collection of stuff .,犬は、飼い主が物の集まりをうろついているのを待っています。
1394368714_3bc7c19969.jpg,A man holding the leash of a pug bends down to look in a bin at an outdoor rummage sale .,パグのひもを握っている男性が腰をかがめて、屋外のかき回しセールでゴミ箱を見る。
1394368714_3bc7c19969.jpg,A man with a pug dog bends over to pick something off the sidewalk .,パグ犬を乗せた男が身をかがめて歩道から何かを拾う.
1394368714_3bc7c19969.jpg,A man with a pug on a leash bending down to examine merchandise .,商品を調べるためにひもにつないで腰を下ろすパグを持つ男性。
1394368714_3bc7c19969.jpg,A person holding a small dog on a leash is bending over and looking through items .,小さな犬をひもにつないだ人が身をかがめて物を見ている。
1394396709_65040d97ab.jpg,A brown dog carrying a black object .,黒い物体を運ぶ茶色の犬。
1394396709_65040d97ab.jpg,A dog retrieving in the water .,水の中を回収する犬。
1394396709_65040d97ab.jpg,A dog with a water pack is walking through clear green water .,水パックを持った犬が澄んだ緑の水の中を歩いている。
1394396709_65040d97ab.jpg,The dog is running through the water carrying a black and yellow object in its mouth .,犬は黒と黄色の物体を口に入れて水の中を走っています。
1394396709_65040d97ab.jpg,The Irish Setter is retrieving a flashlight from the pond .,アイリッシュセッターが池から懐中電灯を取り出している。
1394599090_fe0ba238f0.jpg,A father and a child are playing in the pool,父と子がプールで遊んでいる
1394599090_fe0ba238f0.jpg,A frightened little boy being pulled up and out of a pool by his father .,おびえた小さな男の子が父親に引き上げられてプールから出て行った。
1394599090_fe0ba238f0.jpg,A man is pulling a little boy out of the water .,男が小さな男の子を水から引き出している。
1394599090_fe0ba238f0.jpg,A man lifting a little boy out of the water .,小さな男の子を水から持ち上げる男。
1394599090_fe0ba238f0.jpg,Small boy wearing a blue shirt being brought up out of water by man in white shirt and wearing glasses .,青いシャツを着た小さな男の子が、白いシャツを着て眼鏡をかけた男によって水から持ち出されている。
1394620454_bf708cc501.jpg,A boy with glasses is standing on top of a rocky peak with hands in his pockets .,眼鏡をかけた男の子が、ポケットに手を入れて岩だらけの頂上に立っている。
1394620454_bf708cc501.jpg,A man posing in a rocky area,岩だらけのエリアでポーズをとる男性
1394620454_bf708cc501.jpg,A man standing in front of several cliff faces .,いくつかの崖の前に立っている男性。
1394620454_bf708cc501.jpg,A man wearing blue pants and a blue hat is standing on top of a mountain .,青いズボンと青い帽子をかぶった男が山の頂上に立っている。
1394620454_bf708cc501.jpg,An elderly man is posing in front of some rock formations .,老人が岩の前でポーズをとっている。
1394927474_0afdd82fc4.jpg,A boy with a green balloon is standing outside of a large building .,緑色の風船を持った少年が大きな建物の外に立っている。
1394927474_0afdd82fc4.jpg,A man with a green star balloon standing to the side of the door of an ancient looking building,古代の建物のドアの横に立っている緑の星の風船を持つ男
1394927474_0afdd82fc4.jpg,"A man with a green , star-shaped balloon is standing in front of a large building .",緑色の星型の風船を持った男が大きな建物の前に立っている。
1394927474_0afdd82fc4.jpg,A young man holding a green balloon shaped like a star in front of a large stone building .,大きな石造りの建物の前に星のような形をした緑色の風船を持っている若い男。
1394927474_0afdd82fc4.jpg,A young man with a green star balloon is standing next to an expansive door and building .,緑の星の風船を持った青年が、大きな扉と建物の横に立っています。
1396064003_3fd949c9dd.jpg,A man hangs upside in the air over the water .,男は水の上で空中で逆さまにぶら下がっている。
1396064003_3fd949c9dd.jpg,an upside down man doing a flip on a waterski board,水上スキーボードでフリップをしている逆さまの男
1396064003_3fd949c9dd.jpg,A person did a side flip while water boarding .,ウォーターボーディング中に人がサイドフリップをしました。
1396064003_3fd949c9dd.jpg,A person upside down on a water board .,ウォーターボードで逆さまになった人。
1396064003_3fd949c9dd.jpg,A wakeboarder performs a flip while being towed at high speed .,ウェイクボーダーは、高速で牽引されている間にフリップを行います。
1396703063_e8c3687afe.jpg,"A man in a blue shirt , cowboy hat and a cross neckless walking in front of a carnival or amusement park ride .",青いシャツ、カウボーイハット、カーニバルや遊園地の前を歩く十字架の首なしを着た男性。
1396703063_e8c3687afe.jpg,"A man in a hat , white shirt and gold chain with a cross .",帽子をかぶった男、白いシャツ、十字架のついた金の鎖。
1396703063_e8c3687afe.jpg,A man wearing a cowboy hat and a gold cross around his neck,カウボーイハットと首に金の十字架をかぶった男
1396703063_e8c3687afe.jpg,"A man wearing a white shirt , gold cross , and a cowboy hat is standing in front of a roller coaster .",ジェットコースターの前に白いシャツ、金の十字架、カウボーイハットをかぶった男が立っている。
1396703063_e8c3687afe.jpg,A man with a hat is walking,帽子をかぶった男が歩いている
1397295388_8a5b6b525d.jpg,A group of people waits for their luggage in the Las Vegas airport .,ラスベガス空港で荷物を待つ人々のグループ。
1397295388_8a5b6b525d.jpg,An overhead shot of people gathered in a casino .,カジノに集まった人々のオーバーヘッドショット。
1397295388_8a5b6b525d.jpg,People are waiting to get their luggage .,人々は荷物を手に入れるのを待っている。
1397295388_8a5b6b525d.jpg,People wait for their luggage at the airport .,人々は空港で荷物を待つ。
1397295388_8a5b6b525d.jpg,People waiting for their bags in an airport .,空港で荷物を待っている人。
1397887419_e798697b93.jpg,A brown dog chases a blond one in the grass .,茶色の犬が草の中で金髪の犬を追いかける。
1397887419_e798697b93.jpg,One dog chases another on the green grass .,一匹の犬が緑の芝生の上で別の犬を追いかける。
1397887419_e798697b93.jpg,The dogs are running through the yard .,犬たちは庭を駆け抜けている。
1397887419_e798697b93.jpg,The light brown dog and dark brown dog are running in the green grass .,ライトブラウンの犬とダークブラウンの犬が緑の芝生の中を走っています。
1397887419_e798697b93.jpg,Two brown dogs are running on the grass .,二匹の茶色の犬が芝生の上を走っています。
1397923690_d3bf1f799e.jpg,A man is carefully skiing down a snow covered hill wearing a backpack .,男がリュックを背負って雪に覆われた丘を注意深く滑っている。
1397923690_d3bf1f799e.jpg,A person skis down a snowy hill .,雪に覆われた丘を滑る人。
1397923690_d3bf1f799e.jpg,A skier wearing a black backpack is making his way down a hill .,黒いバックパックを背負ったスキーヤーが丘を下っていく。
1397923690_d3bf1f799e.jpg,a skier with poles is walking through the snow,ポールを持ったスキーヤーが雪の中を歩いている
1397923690_d3bf1f799e.jpg,A skier carefully walks down a steep snow slope .,スキーヤーは急な雪の斜面を注意深く歩きます。
1398606571_f543f7698a.jpg,A girl in an innertube enjoying the lake .,湖を楽しむインナーチューブの女の子。
1398606571_f543f7698a.jpg,A girl swimming with an innertube saying something .,インナーチューブを持って泳いでいる女の子が何かを言っている。
1398606571_f543f7698a.jpg,A young girl wearing a bikini in an innertube .,インナーチューブにビキニを着た少女。
1398606571_f543f7698a.jpg,Girl with innertube in water,水の中のインナーチューブを持つ少女
1398606571_f543f7698a.jpg,"Young girl in pink and green bikini , swimming with a rubber ring .",ピンクとグリーンのビキニを着て、ゴム製のリングを持って泳いでいる少女。
1398613231_18de248606.jpg,A man and a girl sit inside a floating tube in the water .,男と女が水に浮かぶチューブの中に座っています。
1398613231_18de248606.jpg,A man and a small girl floating on an innertube .,インナーチューブに浮かぶ男と小さな女の子。
1398613231_18de248606.jpg,A man and a young girl in a pink bathing suit float together on an inflatable tube in the water .,ピンクの水着を着た男と少女が、水に浮かぶインフレータブルチューブに浮かぶ。
1398613231_18de248606.jpg,A man and girl float on the water in an innertube .,男と女がインナーチューブで水に浮かぶ。
1398613231_18de248606.jpg,This man and little girl are relaxing in an innertube on the water .,この男性と小さな女の子は、水の上のインナーチューブでリラックスしています。
1398873613_7e3174dd6c.jpg,A man smiles and holds onto a rope on a boat .,男は微笑んでボートに乗ってロープを握る。
1398873613_7e3174dd6c.jpg,A man wearing a brown shirt is talking to a man in a white shirt .,茶色のシャツを着た男性が白いシャツを着た男性と話している。
1398873613_7e3174dd6c.jpg,A man with a brown t-shirt holds on to a wire while another man looks on .,茶色のTシャツを着た男性がワイヤーを握り、別の男性が見ている.
1398873613_7e3174dd6c.jpg,Two men on a boat .,ボートに乗った二人の男。
1398873613_7e3174dd6c.jpg,Two men one has a white shirt and other one has on a brown shirt and sunglasses .,2人の男性は白いシャツを着ており、もう1人は茶色のシャツとサングラスを着ています。
1400424834_1c76e700c4.jpg,A lady dressed in shades of black waits on the sidewalk for a train .,黒い色合いの服を着た女性が歩道で電車を待っている。
1400424834_1c76e700c4.jpg,A skinny girl in large boots is standing by the roadside .,大きなブーツを履いたやせっぽちの女の子が道端に立っている。
1400424834_1c76e700c4.jpg,"A tall , thin , brunette girl wearing combat boots standing on a sidewalk .",歩道に立っているコンバットブーツを履いた背の高い、細い、ブルネットの女の子。
1400424834_1c76e700c4.jpg,A woman standing by a wire fence on a sidewalk .,歩道のワイヤーフェンスのそばに立っている女性。
1400424834_1c76e700c4.jpg,Woman in zebra print top and tight jeans standing on a curb .,ゼブラプリントのトップと縁石に立っているタイトなジーンズの女性。
1401961581_76921a75c5.jpg,A child is in a harness with onlookers .,子供が見物人と一緒に馬具にいる。
1401961581_76921a75c5.jpg,A girl is hooked to bungee cords as the crowd behind her watches .,女の子がバンジーコードに夢中になって、群衆が見守っています。
1401961581_76921a75c5.jpg,"A girl sits in a harness ready to lift up into the air and behind her is a sign that says "" active . """,女の子がハーネスに座って空中に持ち上げる準備ができており、彼女の後ろには「active」と書かれた看板があります。.'
1401961581_76921a75c5.jpg,Little girls strapped into harnesses ready to jump up in the air .,小さな女の子がハーネスに縛り付けられて、空中に飛び上がる準備ができていました。
1401961581_76921a75c5.jpg,"The small girl is sitting in a harness , strapped to a tether , while others watch .",小さな女の子はハーネスに座って、綱に縛り付けられ、他の人は見ています。
1402640441_81978e32a9.jpg,A boy in red and blue shorts is trying to catch a soccer ball while running in sand .,赤と青のショートパンツを着た男の子が、砂の中を走りながらサッカーボールをキャッチしようとしています。
1402640441_81978e32a9.jpg,A young boy wearing a red bathing suit reaches for a soccer ball .,赤い水着を着た少年がサッカーボールに手を伸ばす。
1402640441_81978e32a9.jpg,Kid guards face from soccer ball,子供がサッカーボールから顔を守る
1402640441_81978e32a9.jpg,The little boy in red trunks is attempting to catch a soccer ball that is coming towards him .,赤い幹の小さな男の子は、彼に向かってくるサッカーボールを捕まえようとしています。
1402640441_81978e32a9.jpg,Young boy plays ball on the beach .,少年はビーチでボールをプレーします。
1402641725_5e027ecaa7.jpg,Four children are playing on a hill of sand .,四人の子どもが砂の丘で遊んでいる。
1402641725_5e027ecaa7.jpg,Four children playing in the sand at a beach .,ビーチで砂浜で遊んでいる4人の子供。
1402641725_5e027ecaa7.jpg,Four children playing on a sand dune .,砂丘で遊んでいる4人の子供。
1402641725_5e027ecaa7.jpg,Four kids are sliding down a mountain of sand .,4人の子供が砂の山を滑り降りている。
1402641725_5e027ecaa7.jpg,Four kids rolling and sliding down a sand dune .,4人の子供が転がって砂丘を滑り降りる。
1402843760_d30f1dbf0f.jpg,a dog trots through the grass .,犬が草の中を駆け抜ける。
1402843760_d30f1dbf0f.jpg,A fluffy white dog is outside .,ふわふわの白い犬が外にいる。
1402843760_d30f1dbf0f.jpg,A white dog competing in an agility event .,敏捷性イベントで競う白い犬。
1402843760_d30f1dbf0f.jpg,A white dog lifts its paw as it stands on the grass near striped poles .,白い犬は、縞模様の棒の近くの芝生の上に立っているときに足を持ち上げます。
1402843760_d30f1dbf0f.jpg,The small furry white dog is walking in the green grass .,小さな毛むくじゃらの白い犬が緑の芝生の中を歩いている。
1402859872_0fc8cf8108.jpg,A boy high-fives a mannequin .,マネキンをハイタッチする少年。
1402859872_0fc8cf8108.jpg,A child 's palm is up against the palm of a crash test dummy .,子供の手のひらが衝突試験用ダミーの手のひらにぶつかる。
1402859872_0fc8cf8108.jpg,A little girl high-fives a yellow robot .,小さな女の子が黄色いロボットをハイタッチします。
1402859872_0fc8cf8108.jpg,A yellow robot and young girl touch each other 's hands .,黄色いロボットと少女がお互いの手に触れ合う。
1402859872_0fc8cf8108.jpg,A yellow robot high-fiving a small child with short hair .,短い髪の小さな子供をハイタッチする黄色いロボット。
1403414927_5f80281505.jpg,A black dog in front of a white dog walking on a path in a forest .,森の中の小道を歩いている白い犬の前にいる黒い犬。
1403414927_5f80281505.jpg,A white and a gray dog walking along a path in the wood .,森の中の小道を歩いている白と灰色の犬。
1403414927_5f80281505.jpg,Grey and black dogs running away down forest path,森の小道を逃げる灰色と黒の犬
1403414927_5f80281505.jpg,These two dogs are walking in a forest .,この二匹の犬は森の中を歩いている。
1403414927_5f80281505.jpg,White dog and black dog going down trail in wooded area,樹木が茂ったエリアでトレイルを下る白い犬と黒い犬
140377584_12bdbdf2f8.jpg,A climber in an orange helmet is ascending attached to a rope whilst climbing a rock face .,オレンジ色のヘルメットをかぶった登山者は、岩肌を登りながらロープに付けられて上昇しています。
140377584_12bdbdf2f8.jpg,A gentleman is rock climbing .,紳士がロッククライミングをしています。
140377584_12bdbdf2f8.jpg,A man rock-climbing,ロッククライミングをする男性
140377584_12bdbdf2f8.jpg,A rock climber ascends .,ロッククライマーが登る。
140377584_12bdbdf2f8.jpg,Downward view of a man with an orange helmet climbing a rock .,岩を登るオレンジ色のヘルメットをかぶった男の下向きのビュー。
140430106_2978fda105.jpg,A dog is running along a beach on a sunny day .,晴れた日に犬が浜辺を走っています。
140430106_2978fda105.jpg,A dog running at the beach in front of the ocean and a bright blue cloudy sky .,海と明るい青い曇り空の前のビーチを走っている犬。
140430106_2978fda105.jpg,A dog runs along the short at a beach .,犬がビーチでショートパンツを走っています。
140430106_2978fda105.jpg,A lean dog runs along the beach .,痩せた犬が浜辺を走っています。
140430106_2978fda105.jpg,Slender dog running in the sand on a sunny day .,晴れた日に砂の中を走るほっそりした犬。
1404832008_68e432665b.jpg,a man in a harness being dragged across the water,ハーネスを着た男が水を横切って引きずられている
1404832008_68e432665b.jpg,A man in a harness lands in the water .,馬具を着た男が水に着陸する。
1404832008_68e432665b.jpg,A man on a tag line going into the water .,キャッチフレーズの男が水の中に入る。
1404832008_68e432665b.jpg,A man on a zip line being propelled through the water .,水の中を推進されているジップラインの男。
1404832008_68e432665b.jpg,A man wearing bathing trunks is parasailing in the water .,水着を着た男が水中でパラセーリングをしている。
1405221276_21634dcd58.jpg,"One dog shaking the water off , getting a second dog wet",一匹の犬が水を振り落とし、二匹目の犬を濡らす
1405221276_21634dcd58.jpg,Two dogs are shaking off water while playing with a ball on the edge of a body of water .,2匹の犬が水域の端でボールを持って遊んでいる間、水を振り落としている。
1405221276_21634dcd58.jpg,Two dogs shake off water in an area with very little vegetation .,植生がほとんどない地域で2匹の犬が水を振り落とします。
1405221276_21634dcd58.jpg,Two dogs shaking off water droplets on a beach .,ビーチで水滴を振り落とす二匹の犬。
1405221276_21634dcd58.jpg,Two dogs shaking themselves dry on the sand .,揺れている二匹の犬が砂の上で乾く。
140526326_da07305c1c.jpg,A man rock climbs with a city and body of water in the background .,都市と水域を背景にしたロッククライミングの男。
140526326_da07305c1c.jpg,A man with a harness and rope attached to his waist is standing on top of a mountain overlooking water .,腰にハーネスとロープをつけた男が水を見下ろす山の頂上に立っている。
140526326_da07305c1c.jpg,A rock climber pauses to look out over the ocean .,ロッククライマーが海を見渡すために立ち止まる。
140526326_da07305c1c.jpg,The male rock climber takes a look over his shoulder at the view of the lake and city .,男性のロッククライマーは、湖と街の景色を肩越しに見つめます。
140526326_da07305c1c.jpg,The man has just finished hiking up a rock,男は岩をハイキングし終えたところだ
140526327_3cb984de09.jpg,A man looks up at the cliff he is climbing near the beautiful blue ocean .,美しい青い海の近くで登っている崖を見上げる男。
140526327_3cb984de09.jpg,A man rock climbing near the ocean .,海の近くでロッククライミングをしている男性。
140526327_3cb984de09.jpg,A man rock climbing pauses to calculate his route .,ロッククライミングの男性は、自分のルートを計算するために一時停止します。
140526327_3cb984de09.jpg,"A man rock climbing , with a city and a bay in the background .",都市と湾を背景にしたロッククライミングの男。
140526327_3cb984de09.jpg,A rock climber with a city and bay behind him .,後ろに都市と湾があるロッククライマー。
1406010299_5755339f08.jpg,A boy dressed as a pirate glares at the camera while boats sit in the background .,海賊に扮した少年は、ボートが後ろに座っている間、カメラをにらみつけます。
1406010299_5755339f08.jpg,A boy with an eye patch and a bandanna on his head stands in the harbor and makes a fist .,眼帯と頭にバンダナをつけた少年が港に立ち、こぶしを作る。
1406010299_5755339f08.jpg,A young boy in a pirate outfit is near the docks,海賊の衣装を着た少年が波止場の近くにいる
1406010299_5755339f08.jpg,A young kid wears an eye patch and a bright colored bandanna .,幼い子供は眼帯と明るい色のバンダナを身に着けています。
1406010299_5755339f08.jpg,"Boy with eye patch and headscarf , boats in background .",目のパッチとヘッドスカーフ、背景にボートを持つ少年。
1408958345_68eea9a4e4.jpg,A girl smiles as she runs across the white sandy beach in her swimsuit .,白い砂浜を水着姿で走る少女が微笑む。
1408958345_68eea9a4e4.jpg,a little girl in a flowered bathingsuit runs through the sand at the beach,花の咲く水着を着た少女が浜辺の砂の中を駆け抜ける
1408958345_68eea9a4e4.jpg,A little girl in a flower swimsuit running across the beach with waves in the background .,波を背景にビーチを横切って走る花の水着を着た少女。
1408958345_68eea9a4e4.jpg,There is a little girl running on the beach .,浜辺を走っている小さな女の子がいる。
1408958345_68eea9a4e4.jpg,The young girl is running on a sandy beach .,その少女は砂浜を走っている。
1410193619_13fff6c875.jpg,A baby stands on the side of a couch and knocks over a lamp .,赤ちゃんがソファの横に立ち、ランプを倒します。
1410193619_13fff6c875.jpg,A small child climbs onto the arm of a red couch .,小さな子供が赤いソファの腕に登る。
1410193619_13fff6c875.jpg,"Baby indoors , climbing on red couch arm , reaching for lamp .",赤ちゃんは屋内、赤いソファの腕に登り、ランプに手を伸ばします。
1410193619_13fff6c875.jpg,Small girl in a teal dress on the arm of a chair reaching for a floor lamp .,フロアランプに手を伸ばす椅子の腕にティール色のドレスを着た小さな女の子。
1410193619_13fff6c875.jpg,Woman sitting on a red couch inside the house .,家の中の赤いソファに座っている女性。
141139674_246c0f90a1.jpg,A boy hits a baseball with the bat .,男の子がバットで野球を打つ。
141139674_246c0f90a1.jpg,"A boy swings a baseball bat , and a catcher stands behind him .",男の子が野球のバットを振り、後ろにキャッチャーが立っている。
141139674_246c0f90a1.jpg,A kid hits a baseball during a game .,子供が試合中に野球を打つ。
141139674_246c0f90a1.jpg,A little boy in a teal uniform swinging a baseball bat .,野球のバットを振る青緑色の制服を着た小さな男の子。
141139674_246c0f90a1.jpg,The boy in the blue shirt is swinging a baseball bat towards a ball as the boy in the red helmet waits to catch him out .,青いシャツを着た少年は、赤いヘルメットをかぶった少年が彼を捕まえるのを待っている間、野球のバットをボールに向かって振っています。
141140165_9002a04f19.jpg,A little boy points to the face of another little boy in base in a baseball game .,ある小さな男の子が、野球の試合で基地にいる別の小さな男の子の顔を指差している。
141140165_9002a04f19.jpg,a little league player points to another player .,リトルリーグの選手が別の選手を指している。
141140165_9002a04f19.jpg,A young baseball player is pointing a finger in the face of a player on the other team .,若い野球選手が相手チームの選手の顔に指を向けている。
141140165_9002a04f19.jpg,Two boys on oppsite sides of the baseball teams arguing with each other at a base .,野球チームの反対側にいる2人の少年が基地で互いに議論している.
141140165_9002a04f19.jpg,Two little league players are next to a base in the field .,2人のリトルリーグの選手がフィールドの基地の隣にいます。
1412832223_99e8b4701a.jpg,A child jumps on a sand dune .,子供が砂丘に飛び乗る。
1412832223_99e8b4701a.jpg,A girl in a sandy area .,砂浜の女の子。
1412832223_99e8b4701a.jpg,A girl jumping in sand .,砂の中をジャンプする女の子。
1412832223_99e8b4701a.jpg,A girls is jumping in the sand .,女の子が砂の中をジャンプしている。
1412832223_99e8b4701a.jpg,The girl wearing the pink and white shirt and shorts is jumping in the sand .,ピンクと白のシャツとショートパンツを着た女の子が砂の中をジャンプしている。
1413956047_c826f90c8b.jpg,These three young men are standing on a mountaintop .,この三人の若者は山頂に立っている。
1413956047_c826f90c8b.jpg,Three are standing on a mountain .,三人が山に立っている。
1413956047_c826f90c8b.jpg,Three men are standing on top of a mountain .,三人の男が山の頂上に立っている。
1413956047_c826f90c8b.jpg,Three men posing with scenic mountains in the background,風光明媚な山々を背景にポーズをとる三人の男
1413956047_c826f90c8b.jpg,Three men standing in front of a mountain peak .,山頂の前に立っている三人の男。
1414779054_31946f9dfc.jpg,A boy jumping off of a cement block .,セメントブロックから飛び降りる少年。
1414779054_31946f9dfc.jpg,A boy plays with outstretched arms on the sidewalk next to a cobblestone street .,男の子が石畳の通りの隣の歩道で腕を伸ばして遊んでいます。
1414779054_31946f9dfc.jpg,A boy wearing a blue t-shirt is jumping up in the air on a city street .,青いTシャツを着た男の子が街の通りに飛び上がっている。
1414779054_31946f9dfc.jpg,A boy with his arms stretched out to his left .,腕を左に伸ばした男の子。
1414779054_31946f9dfc.jpg,A young boy wearing blue jumps off of a cement sidewalk .,青を着た少年がセメントの歩道から飛び降りる。
1414820925_3504c394e1.jpg,A man in red shorts jumping in back of a volleyball net .,バレーボールネットの後ろでジャンプする赤いショートパンツの男。
1414820925_3504c394e1.jpg,A man in red shorts jumps behind a volleyball net .,赤いショートパンツを着た男がバレーボールネットの後ろにジャンプする。
1414820925_3504c394e1.jpg,A man in red swim trunks playing volleyball .,バレーボールをしている赤い水泳パンツを着た男。
